!Keysight Technologies,E4990A,MY54302971,A.03.06
+4.98760025000e+005, +7.03179164659e+002, -2.44047905469e+004
+5.00010000000e+005, +7.01819179722e+002, -2.43449822748e+004
+5.01259975000e+005, +6.96309942845e+002, -2.42847361758e+004
+5.02509950000e+005, +6.96116795495e+002, -2.42248215426e+004
+5.03759925000e+005, +6.94703665611e+002, -2.41669853982e+004
+5.05009900000e+005, +6.94636616415e+002, -2.41068411426e+004
+5.06259875000e+005, +6.90940886953e+002, -2.40491198808e+004
+5.07509850000e+005, +6.90229765923e+002, -2.39917727387e+004
+5.08759825000e+005, +6.90318786894e+002, -2.39329387832e+004
+5.10009800000e+005, +6.85180629079e+002, -2.38763563313e+004
+5.11259775000e+005, +6.85467137933e+002, -2.38172396570e+004
+5.12509750000e+005, +6.83088544021e+002, -2.37631146215e+004
+5.13759725000e+005, +6.80715976746e+002, -2.37065703889e+004
+5.15009700000e+005, +6.80131106134e+002, -2.36500494470e+004
+5.16259675000e+005, +6.78458625059e+002, -2.35947343760e+004
+5.17509650000e+005, +6.75671073730e+002, -2.35412811205e+004
+5.18759625000e+005, +6.76111745569e+002, -2.34833423616e+004
+5.20009600000e+005, +6.73708933883e+002, -2.34268094291e+004
+5.21259575000e+005, +6.70101387214e+002, -2.33724069918e+004
+5.22509550000e+005, +6.71622489488e+002, -2.33174527168e+004
+5.23759525000e+005, +6.68814800598e+002, -2.32644400313e+004
+5.25009500000e+005, +6.73967320394e+002, -2.32023709195e+004
+5.26259475000e+005, +6.64651972826e+002, -2.31552984372e+004
+5.27509450000e+005, +6.63498239846e+002, -2.31009632542e+004
+5.28759425000e+005, +6.62591090395e+002, -2.30472504036e+004
+5.30009400000e+005, +6.61093168089e+002, -2.29961168952e+004
+5.31259375000e+005, +6.57759533541e+002, -2.29429334435e+004
+5.32509350000e+005, +6.57673768595e+002, -2.28892013431e+004
+5.33759325000e+005, +6.56649296283e+002, -2.28353171583e+004
+5.35009300000e+005, +6.54401964821e+002, -2.27853368961e+004
+5.36259275000e+005, +6.53812111207e+002, -2.27333575887e+004
+5.37509250000e+005, +6.52287703687e+002, -2.26817684078e+004
+5.38759225000e+005, +6.51132667682e+002, -2.26309211198e+004
+5.40009200000e+005, +6.50013963249e+002, -2.25790283139e+004
+5.41259175000e+005, +6.47221637208e+002, -2.25290506411e+004
+5.42509150000e+005, +6.45249337909e+002, -2.24765665804e+004
+5.43759125000e+005, +6.45842968830e+002, -2.24273983159e+004
+5.45009100000e+005, +6.43654131113e+002, -2.23771247970e+004
+5.46259075000e+005, +6.41650402231e+002, -2.23265828673e+004
+5.47509050000e+005, +6.41120915349e+002, -2.22765732431e+004
+5.48759025000e+005, +6.39134365923e+002, -2.22270772207e+004
+5.50009000000e+005, +6.37515812944e+002, -2.21785377242e+004
+5.51258975000e+005, +6.36448059160e+002, -2.21277730617e+004
+5.52508950000e+005, +6.34428746310e+002, -2.20789034756e+004
+5.53758925000e+005, +6.33610409814e+002, -2.20300232072e+004
+5.55008900000e+005, +6.32791305411e+002, -2.19814974638e+004
+5.56258875000e+005, +6.31264672676e+002, -2.19334263094e+004
+5.57508850000e+005, +6.30359642878e+002, -2.18861828974e+004
+5.58758825000e+005, +6.28330693229e+002, -2.18391621025e+004
+5.60008800000e+005, +6.28498166521e+002, -2.17912931061e+004
+5.61258775000e+005, +6.25918982006e+002, -2.17426726711e+004
+5.62508750000e+005, +6.25267397570e+002, -2.16942710621e+004
+5.63758725000e+005, +6.23216975097e+002, -2.16480309811e+004
+5.65008700000e+005, +6.20979884176e+002, -2.16020274446e+004
+5.66258675000e+005, +6.20064486110e+002, -2.15543448404e+004
+5.67508650000e+005, +6.19285985885e+002, -2.15082003894e+004
+5.68758625000e+005, +6.18524669883e+002, -2.14612706955e+004
+5.70008600000e+005, +6.17784758032e+002, -2.14159125634e+004
+5.71258575000e+005, +6.16554950743e+002, -2.13710124211e+004
+5.72508550000e+005, +6.15761053829e+002, -2.13242520997e+004
+5.73758525000e+005, +6.13487265983e+002, -2.12791513581e+004
+5.75008500000e+005, +6.13746298125e+002, -2.12340414586e+004
+5.76258475000e+005, +6.11463523847e+002, -2.11870963997e+004
+5.77508450000e+005, +6.09901137569e+002, -2.11439848466e+004
+5.78758425000e+005, +6.09139143226e+002, -2.10981468371e+004
+5.80008400000e+005, +6.05955235753e+002, -2.10544045123e+004
+5.81258375000e+005, +6.06521667189e+002, -2.10104348470e+004
+5.82508350000e+005, +6.04612753495e+002, -2.09653371478e+004
+5.83758325000e+005, +6.04134058987e+002, -2.09208812974e+004
+5.85008300000e+005, +6.02237426141e+002, -2.08779458038e+004
+5.86258275000e+005, +6.00232259552e+002, -2.08343129472e+004
+5.87508250000e+005, +5.99403369566e+002, -2.07913325420e+004
+5.88758225000e+005, +5.98063073024e+002, -2.07499509689e+004
+5.90008200000e+005, +5.97437300979e+002, -2.07056451073e+004
+5.91258175000e+005, +5.95145504714e+002, -2.06626281889e+004
+5.92508150000e+005, +5.95961405108e+002, -2.06194326724e+004
+5.93758125000e+005, +5.93799930773e+002, -2.05767692609e+004
+5.95008100000e+005, +5.92835627369e+002, -2.05339859901e+004
+5.96258075000e+005, +5.90873476542e+002, -2.04925978850e+004
+5.97508050000e+005, +5.91391765028e+002, -2.04512845092e+004
+5.98758025000e+005, +5.90099667631e+002, -2.04083628640e+004
+6.00008000000e+005, +5.88499706946e+002, -2.03674192869e+004
+6.01257975000e+005, +5.87007379557e+002, -2.03257327995e+004
+6.02507950000e+005, +5.84629496946e+002, -2.02842417893e+004
+6.03757925000e+005, +5.85216698116e+002, -2.02423709467e+004
+6.05007900000e+005, +5.83709838515e+002, -2.02025602311e+004
+6.06257875000e+005, +5.82819926486e+002, -2.01611004808e+004
+6.07507850000e+005, +5.81726164513e+002, -2.01199574415e+004
+6.08757825000e+005, +5.79548420864e+002, -2.00805763836e+004
+6.10007800000e+005, +5.79480011454e+002, -2.00389930931e+004
+6.11257775000e+005, +5.78862190549e+002, -1.99993060723e+004
+6.12507750000e+005, +5.77290551722e+002, -1.99592383484e+004
+6.13757725000e+005, +5.76318266991e+002, -1.99189042759e+004
+6.15007700000e+005, +5.74318384537e+002, -1.98789652082e+004
+6.16257675000e+005, +5.73818241077e+002, -1.98407169239e+004
+6.17507650000e+005, +5.72687339236e+002, -1.98005151771e+004
+6.18757625000e+005, +5.70195613623e+002, -1.97613107391e+004
+6.20007600000e+005, +5.70450393657e+002, -1.97222415701e+004
+6.21257575000e+005, +5.69648730884e+002, -1.96840764311e+004
+6.22507550000e+005, +5.68504696289e+002, -1.96443056908e+004
+6.23757525000e+005, +5.66516376913e+002, -1.96070887985e+004
+6.25007500000e+005, +5.64516634112e+002, -1.95686013599e+004
+6.26257475000e+005, +5.63867756497e+002, -1.95283122672e+004
+6.27507450000e+005, +5.63540899326e+002, -1.94916410237e+004
+6.28757425000e+005, +5.61721832812e+002, -1.94539538155e+004
+6.30007400000e+005, +5.61524048780e+002, -1.94155010858e+004
+6.31257375000e+005, +5.59836830516e+002, -1.93782546526e+004
+6.32507350000e+005, +5.59580931741e+002, -1.93413015214e+004
+6.33757325000e+005, +5.57374099197e+002, -1.93029458847e+004
+6.35007300000e+005, +5.57550389816e+002, -1.92659666363e+004
+6.36257275000e+005, +5.55918844901e+002, -1.92288038843e+004
+6.37507250000e+005, +5.54993130220e+002, -1.91922007084e+004
+6.38757225000e+005, +5.54628960786e+002, -1.91551115307e+004
+6.40007200000e+005, +5.53103709164e+002, -1.91196573268e+004
+6.41257175000e+005, +5.51586825877e+002, -1.90824830047e+004
+6.42507150000e+005, +5.50626347798e+002, -1.90449440567e+004
+6.43757125000e+005, +5.49034984154e+002, -1.90096249164e+004
+6.45007100000e+005, +5.48454035089e+002, -1.89736075111e+004
+6.46257075000e+005, +5.46737659197e+002, -1.89377169448e+004
+6.47507050000e+005, +5.46892561918e+002, -1.89007619021e+004
+6.48757025000e+005, +5.46412465010e+002, -1.88654804730e+004
+6.50007000000e+005, +5.45539295611e+002, -1.88301580012e+004
+6.51256975000e+005, +5.44540317327e+002, -1.87947468912e+004
+6.52506950000e+005, +5.41993297288e+002, -1.87585252132e+004
+6.53756925000e+005, +5.41963752515e+002, -1.87243166359e+004
+6.55006900000e+005, +5.42162571848e+002, -1.86890612690e+004
+6.56256875000e+005, +5.40188010474e+002, -1.86530179181e+004
+6.57506850000e+005, +5.39126066687e+002, -1.86195065014e+004
+6.58756825000e+005, +5.38092698059e+002, -1.85840269143e+004
+6.60006800000e+005, +5.38370713175e+002, -1.85500940398e+004
+6.61256775000e+005, +5.36540930613e+002, -1.85157080621e+004
+6.62506750000e+005, +5.35079677930e+002, -1.84813398003e+004
+6.63756725000e+005, +5.33817380642e+002, -1.84476455440e+004
+6.65006700000e+005, +5.33053662902e+002, -1.84133110472e+004
+6.66256675000e+005, +5.32880876979e+002, -1.83803720758e+004
+6.67506650000e+005, +5.31817641199e+002, -1.83469258987e+004
+6.68756625000e+005, +5.30787415227e+002, -1.83112300409e+004
+6.70006600000e+005, +5.29917080489e+002, -1.82786934000e+004
+6.71256575000e+005, +5.28882076542e+002, -1.82455141053e+004
+6.72506550000e+005, +5.27126611466e+002, -1.82122949255e+004
+6.73756525000e+005, +5.26122727250e+002, -1.81786906639e+004
+6.75006500000e+005, +5.25785352001e+002, -1.81465401533e+004
+6.76256475000e+005, +5.24902063755e+002, -1.81134951700e+004
+6.77506450000e+005, +5.23656888633e+002, -1.80807754231e+004
+6.78756425000e+005, +5.23575918904e+002, -1.80469072171e+004
+6.80006400000e+005, +5.22225240381e+002, -1.80145759833e+004
+6.81256375000e+005, +5.21275216923e+002, -1.79822816254e+004
+6.82506350000e+005, +5.21122857775e+002, -1.79492808641e+004
+6.83756325000e+005, +5.20325783943e+002, -1.79188857528e+004
+6.85006300000e+005, +5.18680331184e+002, -1.78848266583e+004
+6.86256275000e+005, +5.17072164891e+002, -1.78533312673e+004
+6.87506250000e+005, +5.17064533531e+002, -1.78217593102e+004
+6.88756225000e+005, +5.15374627277e+002, -1.77902166976e+004
+6.90006200000e+005, +5.15355264623e+002, -1.77590486750e+004
+6.91256175000e+005, +5.14041965250e+002, -1.77270298248e+004
+6.92506150000e+005, +5.13015599387e+002, -1.76956488983e+004
+6.93756125000e+005, +5.12936332815e+002, -1.76634469714e+004
+6.95006100000e+005, +5.11039770938e+002, -1.76329550184e+004
+6.96256075000e+005, +5.10239503140e+002, -1.76026519323e+004
+6.97506050000e+005, +5.12780268165e+002, -1.75710984504e+004
+6.98756025000e+005, +5.08791590544e+002, -1.75385033173e+004
+7.00006000000e+005, +5.08210856095e+002, -1.75088924178e+004
+7.01255975000e+005, +5.07469694263e+002, -1.74787683684e+004
+7.02505950000e+005, +5.06492335304e+002, -1.74478022823e+004
+7.03755925000e+005, +5.06088012399e+002, -1.74176801711e+004
+7.05005900000e+005, +5.04156369485e+002, -1.73877296209e+004
+7.06255875000e+005, +5.04181554363e+002, -1.73565932919e+004
+7.07505850000e+005, +5.02343343314e+002, -1.73265542090e+004
+7.08755825000e+005, +5.03155056882e+002, -1.72966007942e+004
+7.10005800000e+005, +5.01779206841e+002, -1.72669588838e+004
+7.11255775000e+005, +5.00601731113e+002, -1.72371302894e+004
+7.12505750000e+005, +4.99742794137e+002, -1.72074297755e+004
+7.13755725000e+005, +4.98656289285e+002, -1.71784108895e+004
+7.15005700000e+005, +4.98259294627e+002, -1.71484001503e+004
+7.16255675000e+005, +4.96725423505e+002, -1.71187024246e+004
+7.17505650000e+005, +4.96744102733e+002, -1.70895801164e+004
+7.18755625000e+005, +4.95645685863e+002, -1.70606784721e+004
+7.20005600000e+005, +4.96108156133e+002, -1.70315254217e+004
+7.21255575000e+005, +4.94020503738e+002, -1.70021511442e+004
+7.22505550000e+005, +4.93701766408e+002, -1.69732956826e+004
+7.23755525000e+005, +4.92544906777e+002, -1.69447418905e+004
+7.25005500000e+005, +4.91810310010e+002, -1.69152067935e+004
+7.26255475000e+005, +4.91471996926e+002, -1.68868744869e+004
+7.27505450000e+005, +4.90223586018e+002, -1.68595150099e+004
+7.28755425000e+005, +4.89657503249e+002, -1.68300995565e+004
+7.30005400000e+005, +4.89051214762e+002, -1.68022119142e+004
+7.31255375000e+005, +4.88245260043e+002, -1.67741010700e+004
+7.32505350000e+005, +4.87962533416e+002, -1.67450028475e+004
+7.33755325000e+005, +4.87306322546e+002, -1.67171818489e+004
+7.35005300000e+005, +4.86339851429e+002, -1.66900333946e+004
+7.36255275000e+005, +4.84840065723e+002, -1.66624457586e+004
+7.37505250000e+005, +4.83736060775e+002, -1.66343089118e+004
+7.38755225000e+005, +4.83189629254e+002, -1.66062517091e+004
+7.40005200000e+005, +4.82494085219e+002, -1.65794449613e+004
+7.41255175000e+005, +4.81329997949e+002, -1.65522316492e+004
+7.42505150000e+005, +4.79908815704e+002, -1.65239644919e+004
+7.43755125000e+005, +4.80212804556e+002, -1.64973724139e+004
+7.45005100000e+005, +4.79707648108e+002, -1.64699226180e+004
+7.46255075000e+005, +4.78903169159e+002, -1.64430411961e+004
+7.47505050000e+005, +4.77242355911e+002, -1.64154152442e+004
+7.48755025000e+005, +4.76803370696e+002, -1.63894968514e+004
+7.50005000000e+005, +4.76054167998e+002, -1.63628846694e+004
+7.51254975000e+005, +4.75318739309e+002, -1.63346449377e+004
+7.52504950000e+005, +4.75277617957e+002, -1.63086016081e+004
+7.53754925000e+005, +4.74299078113e+002, -1.62823452234e+004
+7.55004900000e+005, +4.73386735961e+002, -1.62552181965e+004
+7.56254875000e+005, +4.73323127063e+002, -1.62301275357e+004
+7.57504850000e+005, +4.71342003004e+002, -1.62036728338e+004
+7.58754825000e+005, +4.71139605646e+002, -1.61767140727e+004
+7.60004800000e+005, +4.69826630886e+002, -1.61515085699e+004
+7.61254775000e+005, +4.70257645849e+002, -1.61243654923e+004
+7.62504750000e+005, +4.69453202471e+002, -1.60984406277e+004
+7.63754725000e+005, +4.68593373788e+002, -1.60730722623e+004
+7.65004700000e+005, +4.67490381805e+002, -1.60471467369e+004
+7.66254675000e+005, +4.66814628284e+002, -1.60220095177e+004
+7.67504650000e+005, +4.67567873129e+002, -1.59958168830e+004
+7.68754625000e+005, +4.65754734991e+002, -1.59703142812e+004
+7.70004600000e+005, +4.64902429848e+002, -1.59443348067e+004
+7.71254575000e+005, +4.64145522458e+002, -1.59188701701e+004
+7.72504550000e+005, +4.64429218963e+002, -1.58942817812e+004
+7.73754525000e+005, +4.62071018428e+002, -1.58683601487e+004
+7.75004500000e+005, +4.62202163660e+002, -1.58441136085e+004
+7.76254475000e+005, +4.61337017429e+002, -1.58201268672e+004
+7.77504450000e+005, +4.60308735119e+002, -1.57932296749e+004
+7.78754425000e+005, +4.60101937676e+002, -1.57687187733e+004
+7.80004400000e+005, +4.59119966463e+002, -1.57442700879e+004
+7.81254375000e+005, +4.58820926414e+002, -1.57198202657e+004
+7.82504350000e+005, +4.57598221433e+002, -1.56948657773e+004
+7.83754325000e+005, +4.57599694962e+002, -1.56699503177e+004
+7.85004300000e+005, +4.56200708680e+002, -1.56461391186e+004
+7.86254275000e+005, +4.55869799842e+002, -1.56212873198e+004
+7.87504250000e+005, +4.55426035515e+002, -1.55969952307e+004
+7.88754225000e+005, +4.54817296750e+002, -1.55727453844e+004
+7.90004200000e+005, +4.53479309176e+002, -1.55483507612e+004
+7.91254175000e+005, +4.53190453412e+002, -1.55250349268e+004
+7.92504150000e+005, +4.52548288905e+002, -1.55006808897e+004
+7.93754125000e+005, +4.51931555566e+002, -1.54770520184e+004
+7.95004100000e+005, +4.50823303500e+002, -1.54532895604e+004
+7.96254075000e+005, +4.50509574262e+002, -1.54283340682e+004
+7.97504050000e+005, +4.49483988092e+002, -1.54052153451e+004
+7.98754025000e+005, +4.48952325336e+002, -1.53815036843e+004
+8.00004000000e+005, +4.48246869742e+002, -1.53584006003e+004
+8.01253975000e+005, +4.47709935770e+002, -1.53346533649e+004
+8.02503950000e+005, +4.47401387881e+002, -1.53109852422e+004
+8.03753925000e+005, +4.46672709471e+002, -1.52880710078e+004
+8.05003900000e+005, +4.45794788238e+002, -1.52644449568e+004
+8.06253875000e+005, +4.44776039496e+002, -1.52410101883e+004
+8.07503850000e+005, +4.44206847147e+002, -1.52174677492e+004
+8.08753825000e+005, +4.43633285487e+002, -1.51946097992e+004
+8.10003800000e+005, +4.43449972261e+002, -1.51715827422e+004
+8.11253775000e+005, +4.43262066544e+002, -1.51490499393e+004
+8.12503750000e+005, +4.41539507236e+002, -1.51253527091e+004
+8.13753725000e+005, +4.41384437942e+002, -1.51031514715e+004
+8.15003700000e+005, +4.40544681392e+002, -1.50807105158e+004
+8.16253675000e+005, +4.39864324675e+002, -1.50578499650e+004
+8.17503650000e+005, +4.39317673238e+002, -1.50344615744e+004
+8.18753625000e+005, +4.38167855577e+002, -1.50126125627e+004
+8.20003600000e+005, +4.38152593704e+002, -1.49901081970e+004
+8.21253575000e+005, +4.37671697500e+002, -1.49675840499e+004
+8.22503550000e+005, +4.36564133976e+002, -1.49457017414e+004
+8.23753525000e+005, +4.36160240391e+002, -1.49231287898e+004
+8.25003500000e+005, +4.35796368144e+002, -1.49007542295e+004
+8.26253475000e+005, +4.34835359367e+002, -1.48788912096e+004
+8.27503450000e+005, +4.35207562645e+002, -1.48563507821e+004
+8.28753425000e+005, +4.33802513208e+002, -1.48349401673e+004
+8.30003400000e+005, +4.33129863779e+002, -1.48121195599e+004
+8.31253375000e+005, +4.32459511218e+002, -1.47909647753e+004
+8.32503350000e+005, +4.31885491291e+002, -1.47694941579e+004
+8.33753325000e+005, +4.30544872092e+002, -1.47470276555e+004
+8.35003300000e+005, +4.30499891603e+002, -1.47255303545e+004
+8.36253275000e+005, +4.30098623988e+002, -1.47040018652e+004
+8.37503250000e+005, +4.29036556345e+002, -1.46823206672e+004
+8.38753225000e+005, +4.28790239089e+002, -1.46613811925e+004
+8.40003200000e+005, +4.28079938218e+002, -1.46397500318e+004
+8.41253175000e+005, +4.27088547782e+002, -1.46181687360e+004
+8.42503150000e+005, +4.26653300294e+002, -1.45962731232e+004
+8.43753125000e+005, +4.26313060415e+002, -1.45760569098e+004
+8.45003100000e+005, +4.25374693393e+002, -1.45546569691e+004
+8.46253075000e+005, +4.24807268150e+002, -1.45329171689e+004
+8.47503050000e+005, +4.24310734366e+002, -1.45122921312e+004
+8.48753025000e+005, +4.23964946777e+002, -1.44915623245e+004
+8.50003000000e+005, +4.23386859570e+002, -1.44704240473e+004
+8.51252975000e+005, +4.23081810739e+002, -1.44495454231e+004
+8.52502950000e+005, +4.22273266248e+002, -1.44289785276e+004
+8.53752925000e+005, +4.21223710546e+002, -1.44075841361e+004
+8.55002900000e+005, +4.21654492913e+002, -1.43870739911e+004
+8.56252875000e+005, +4.21770043575e+002, -1.43659291922e+004
+8.57502850000e+005, +4.20346617638e+002, -1.43456882416e+004
+8.58752825000e+005, +4.19287506530e+002, -1.43255843101e+004
+8.60002800000e+005, +4.18211977384e+002, -1.43060697630e+004
+8.61252775000e+005, +4.17774398838e+002, -1.42850612839e+004
+8.62502750000e+005, +4.18134102711e+002, -1.42652946458e+004
+8.63752725000e+005, +4.17562023610e+002, -1.42446853941e+004
+8.65002700000e+005, +4.17256196198e+002, -1.42242697264e+004
+8.66252675000e+005, +4.16437469035e+002, -1.42043971465e+004
+8.67502650000e+005, +4.15462262972e+002, -1.41841321557e+004
+8.68752625000e+005, +4.15597173094e+002, -1.41626456387e+004
+8.70002600000e+005, +4.14553373790e+002, -1.41441593341e+004
+8.71252575000e+005, +4.13383871037e+002, -1.41231615168e+004
+8.72502550000e+005, +4.12803464289e+002, -1.41051135229e+004
+8.73752525000e+005, +4.12169055493e+002, -1.40841308776e+004
+8.75002500000e+005, +4.12618395164e+002, -1.40651416083e+004
+8.76252475000e+005, +4.09435979003e+002, -1.40474667954e+004
+8.77502450000e+005, +4.11180839628e+002, -1.40253295087e+004
+8.78752425000e+005, +4.09959506147e+002, -1.40062489142e+004
+8.80002400000e+005, +4.09902921231e+002, -1.39863140528e+004
+8.81252375000e+005, +4.08925909438e+002, -1.39670617813e+004
+8.82502350000e+005, +4.08523060670e+002, -1.39481604786e+004
+8.83752325000e+005, +4.09396211629e+002, -1.39286193107e+004
+8.85002300000e+005, +4.07785908478e+002, -1.39090944262e+004
+8.86252275000e+005, +4.07436961462e+002, -1.38896539321e+004
+8.87502250000e+005, +4.07005799236e+002, -1.38705771384e+004
+8.88752225000e+005, +4.05937084936e+002, -1.38510346790e+004
+8.90002200000e+005, +4.05601358576e+002, -1.38325565369e+004
+8.91252175000e+005, +4.05548462627e+002, -1.38129240599e+004
+8.92502150000e+005, +4.04271616347e+002, -1.37944399667e+004
+8.93752125000e+005, +4.02934881972e+002, -1.37755981475e+004
+8.95002100000e+005, +4.03754902015e+002, -1.37565195441e+004
+8.96252075000e+005, +4.03005247496e+002, -1.37376361220e+004
+8.97502050000e+005, +4.02677107924e+002, -1.37187646088e+004
+8.98752025000e+005, +4.01557042771e+002, -1.36999214197e+004
+9.00002000000e+005, +4.00690018464e+002, -1.36813814921e+004
+9.01251975000e+005, +4.00840330954e+002, -1.36626352022e+004
+9.02501950000e+005, +4.00181867730e+002, -1.36441956167e+004
+9.03751925000e+005, +4.00260986480e+002, -1.36256423383e+004
+9.05001900000e+005, +3.99290152876e+002, -1.36073954498e+004
+9.06251875000e+005, +3.98679372087e+002, -1.35885605440e+004
+9.07501850000e+005, +3.98178447164e+002, -1.35703690862e+004
+9.08751825000e+005, +3.97692987441e+002, -1.35529070276e+004
+9.10001800000e+005, +3.97016749749e+002, -1.35349398949e+004
+9.11251775000e+005, +3.97344952094e+002, -1.35156013403e+004
+9.12501750000e+005, +3.96001871691e+002, -1.34973180505e+004
+9.13751725000e+005, +3.95709828025e+002, -1.34793785064e+004
+9.15001700000e+005, +3.95959338670e+002, -1.34613164113e+004
+9.16251675000e+005, +3.95554075133e+002, -1.34430315990e+004
+9.17501650000e+005, +3.93977113005e+002, -1.34257497157e+004
+9.18751625000e+005, +3.94401336549e+002, -1.34083909310e+004
+9.20001600000e+005, +3.93100779884e+002, -1.33894230979e+004
+9.21251575000e+005, +3.93066849932e+002, -1.33712839017e+004
+9.22501550000e+005, +3.92326635946e+002, -1.33543995203e+004
+9.23751525000e+005, +3.92092325973e+002, -1.33368513597e+004
+9.25001500000e+005, +3.91723919003e+002, -1.33195226610e+004
+9.26251475000e+005, +3.91289654070e+002, -1.33014257735e+004
+9.27501450000e+005, +3.90339689052e+002, -1.32844254662e+004
+9.28751425000e+005, +3.90210886006e+002, -1.32665325191e+004
+9.30001400000e+005, +3.89376677553e+002, -1.32489701357e+004
+9.31251375000e+005, +3.89075467319e+002, -1.32312581991e+004
+9.32501350000e+005, +3.88798622381e+002, -1.32135425438e+004
+9.33751325000e+005, +3.88152225521e+002, -1.31963156291e+004
+9.35001300000e+005, +3.87538894863e+002, -1.31795720957e+004
+9.36251275000e+005, +3.86994003085e+002, -1.31618828955e+004
+9.37501250000e+005, +3.86974066525e+002, -1.31447816789e+004
+9.38751225000e+005, +3.85725193388e+002, -1.31275907343e+004
+9.40001200000e+005, +3.86278766516e+002, -1.31106769382e+004
+9.41251175000e+005, +3.85428164160e+002, -1.30932141678e+004
+9.42501150000e+005, +3.85053470059e+002, -1.30761129840e+004
+9.43751125000e+005, +3.84024275278e+002, -1.30595394615e+004
+9.45001100000e+005, +3.83732534237e+002, -1.30422495854e+004
+9.46251075000e+005, +3.82961155396e+002, -1.30257117484e+004
+9.47501050000e+005, +3.82931289073e+002, -1.30082579208e+004
+9.48751025000e+005, +3.82916786343e+002, -1.29917693900e+004
+9.50001000000e+005, +3.81786349214e+002, -1.29752576941e+004
+9.51250975000e+005, +3.81532843637e+002, -1.29579656689e+004
+9.52500950000e+005, +3.80680982178e+002, -1.29417309910e+004
+9.53750925000e+005, +3.80207699784e+002, -1.29252089312e+004
+9.55000900000e+005, +3.79973703145e+002, -1.29080138822e+004
+9.56250875000e+005, +3.79304793056e+002, -1.28918043241e+004
+9.57500850000e+005, +3.79154455818e+002, -1.28752515301e+004
+9.58750825000e+005, +3.78282673247e+002, -1.28593310784e+004
+9.60000800000e+005, +3.78886915079e+002, -1.28422819892e+004
+9.61250775000e+005, +3.77667324603e+002, -1.28265731935e+004
+9.62500750000e+005, +3.77362450096e+002, -1.28100820306e+004
+9.63750725000e+005, +3.76733798753e+002, -1.27939860612e+004
+9.65000700000e+005, +3.76303094094e+002, -1.27771642658e+004
+9.66250675000e+005, +3.75195204998e+002, -1.27608238551e+004
+9.67500650000e+005, +3.75519309347e+002, -1.27450313025e+004
+9.68750625000e+005, +3.74670114559e+002, -1.27289512310e+004
+9.70000600000e+005, +3.74366300535e+002, -1.27121863067e+004
+9.71250575000e+005, +3.74466614348e+002, -1.26968512586e+004
+9.72500550000e+005, +3.73946756280e+002, -1.26805005400e+004
+9.73750525000e+005, +3.73127345253e+002, -1.26654929865e+004
+9.75000500000e+005, +3.72580069834e+002, -1.26485880375e+004
+9.76250475000e+005, +3.72703440410e+002, -1.26332738690e+004
+9.77500450000e+005, +3.71870783432e+002, -1.26174599561e+004
+9.78750425000e+005, +3.71985861231e+002, -1.26005019874e+004
+9.80000400000e+005, +3.70706346193e+002, -1.25854212782e+004
+9.81250375000e+005, +3.70639724613e+002, -1.25698489934e+004
+9.82500350000e+005, +3.70197563332e+002, -1.25541123384e+004
+9.83750325000e+005, +3.70590228700e+002, -1.25382135330e+004
+9.85000300000e+005, +3.69619438870e+002, -1.25231706549e+004
+9.86250275000e+005, +3.68674463679e+002, -1.25068043032e+004
+9.87500250000e+005, +3.67915978123e+002, -1.24920248053e+004
+9.88750225000e+005, +3.68141198798e+002, -1.24764888257e+004
+9.90000200000e+005, +3.67135633451e+002, -1.24605606598e+004
+9.91250175000e+005, +3.67271017865e+002, -1.24453834383e+004
+9.92500150000e+005, +3.66937688322e+002, -1.24296472307e+004
+9.93750125000e+005, +3.65817164711e+002, -1.24144087940e+004
+9.95000100000e+005, +3.65987318824e+002, -1.23993238683e+004
+9.96250075000e+005, +3.65233787288e+002, -1.23833447218e+004
+9.97500050000e+005, +3.65098263226e+002, -1.23687890074e+004
+9.98750025000e+005, +3.64689743747e+002, -1.23535123739e+004
+1.00000000000e+006, +3.64427035572e+002, -1.23385401410e+004
END
